regiao,estado,municipio,coduf,data,semanaEpi,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos
Sul,PR,Cruz Machado,41,2021-06-27,26,1042,9,18,0
Sul,PR,Cruzmaltina,41,2021-06-27,26,236,0,5,0
Sul,PR,Curitiba,41,2021-06-27,26,169480,150,5790,0
Sul,PR,Curiúva,41,2021-06-27,26,1317,2,21,0
Sul,PR,Diamante do Norte,41,2021-06-27,26,297,0,11,0
Sul,PR,Diamante do Sul,41,2021-06-27,26,348,0,10,0
Sul,PR,Diamante D'Oeste,41,2021-06-27,26,612,2,11,0
Sul,PR,Dois Vizinhos,41,2021-06-27,26,6659,26,85,0
Centro-Oeste,MS,Douradina,50,2021-06-27,26,611,0,12,0
Sul,PR,Doutor Camargo,41,2021-06-27,26,625,0,11,0
Sul,PR,Enéas Marques,41,2021-06-27,26,701,5,16,0
Sul,PR,Engenheiro Beltrão,41,2021-06-27,26,1364,12,22,0
Sul,PR,Esperança Nova,41,2021-06-27,26,300,3,8,0
Sul,PR,Entre Rios do Oeste,41,2021-06-27,26,419,1,4,0
Sul,PR,Espigão Alto do Iguaçu,41,2021-06-27,26,377,0,6,0
Sul,PR,Farol,41,2021-06-27,26,174,0,3,0
Sul,PR,Faxinal,41,2021-06-27,26,2195,13,60,0
Sul,PR,Fazenda Rio Grande,41,2021-06-27,26,13999,106,346,0
Sul,PR,Fênix,41,2021-06-27,26,379,1,3,0
Sul,PR,Fernandes Pinheiro,41,2021-06-27,26,495,3,10,0
Sul,PR,Figueira,41,2021-06-27,26,835,4,26,0
Sul,PR,Floraí,41,2021-06-27,26,517,2,11,0
Sul,PR,Flor da Serra do Sul,41,2021-06-27,26,552,2,24,0
Sul,PR,Florestópolis,41,2021-06-27,26,1069,1,29,0
Sul,PR,Flórida,41,2021-06-27,26,298,0,10,0
Sul,PR,Formosa do Oeste,41,2021-06-27,26,511,6,13,0
Sul,PR,Foz do Iguaçu,41,2021-06-27,26,41306,82,987,0
Sul,PR,Francisco Alves,41,2021-06-27,26,430,0,7,0
Sul,PR,Francisco Beltrão,41,2021-06-27,26,15132,13,224,0
Sul,PR,Foz do Jordão,41,2021-06-27,26,518,0,13,0
Centro-Oeste,MT,General Carneiro,51,2021-06-27,26,703,0,16,0
Sul,PR,Godoy Moreira,41,2021-06-27,26,154,2,2,0
Sul,PR,Goioerê,41,2021-06-27,26,1673,23,59,0
Sul,PR,Goioxim,41,2021-06-27,26,397,0,4,0
Sul,PR,Grandes Rios,41,2021-06-27,26,509,2,15,0
Sul,PR,Guairaçá,41,2021-06-27,26,403,1,11,0
Sul,PR,Guamiranga,41,2021-06-27,26,1139,2,14,0
Sul,PR,Guapirama,41,2021-06-27,26,453,6,5,0
Sul,PR,Guaporema,41,2021-06-27,26,237,5,4,0
Sul,PR,Guaraniaçu,41,2021-06-27,26,1313,0,21,0
Sul,PR,Guarapuava,41,2021-06-27,26,20634,70,492,0
Sul,PR,Guaraqueçaba,41,2021-06-27,26,674,0,18,0
Sul,PR,Guaratuba,41,2021-06-27,26,4650,13,161,0
Sul,PR,Honório Serpa,41,2021-06-27,26,544,1,10,0
Sul,PR,Ibaiti,41,2021-06-27,26,3376,14,115,0
Sul,PR,Ibema,41,2021-06-27,26,458,1,18,0
Sul,PR,Ibiporã,41,2021-06-27,26,6194,24,133,0
Sul,PR,Icaraíma,41,2021-06-27,26,782,0,11,0
Sul,PR,Iguaraçu,41,2021-06-27,26,550,3,21,0
Sul,PR,Imbaú,41,2021-06-27,26,1825,3,47,0
Sul,PR,Imbituva,41,2021-06-27,26,4343,44,89,0
Sul,PR,Inácio Martins,41,2021-06-27,26,1091,18,16,0
Sul,PR,Ipiranga,41,2021-06-27,26,1241,2,24,0
Sul,PR,Iporã,41,2021-06-27,26,1216,3,14,0
Sul,PR,Iracema do Oeste,41,2021-06-27,26,179,0,3,0
Sul,SC,Irati,42,2021-06-27,26,292,0,8,0
Sul,PR,Iretama,41,2021-06-27,26,862,11,10,0
Sul,PR,Itaguajé,41,2021-06-27,26,291,2,8,0
Sul,PR,Itaipulândia,41,2021-06-27,26,1407,1,19,0
Sul,PR,Itambaracá,41,2021-06-27,26,789,9,16,0
Sul,PR,Itapejara d'Oeste,41,2021-06-27,26,1998,7,41,0
Sul,PR,Itaperuçu,41,2021-06-27,26,3695,7,107,0
Sul,PR,Itaúna do Sul,41,2021-06-27,26,250,0,5,0
Sul,PR,Ivaí,41,2021-06-27,26,970,3,20,0
Sul,PR,Ivaiporã,41,2021-06-27,26,3235,36,78,0
Sul,PR,Ivaté,41,2021-06-27,26,487,3,3,0
Sul,PR,Ivatuba,41,2021-06-27,26,257,2,8,0
Sul,PR,Jaboti,41,2021-06-27,26,520,0,9,0
Sul,PR,Jacarezinho,41,2021-06-27,26,5706,19,88,0
Sul,PR,Jaguapitã,41,2021-06-27,26,1837,1,44,0
Sul,PR,Jaguariaíva,41,2021-06-27,26,4413,24,117,0
Sul,PR,Jandaia do Sul,41,2021-06-27,26,2776,12,68,0
Sul,PR,Janiópolis,41,2021-06-27,26,462,1,13,0
Sul,PR,Japira,41,2021-06-27,26,551,1,9,0
Sul,PR,Jardim Alegre,41,2021-06-27,26,883,3,22,0
Sul,PR,Jardim Olinda,41,2021-06-27,26,56,1,2,0
Sul,PR,Jataizinho,41,2021-06-27,26,1718,10,33,0
Sul,PR,Jesuítas,41,2021-06-27,26,840,2,19,0
Sul,PR,Joaquim Távora,41,2021-06-27,26,1899,4,43,0
Sul,PR,Jundiaí do Sul,41,2021-06-27,26,184,0,6,0
Sul,PR,Juranda,41,2021-06-27,26,926,6,12,0
Sul,PR,Kaloré,41,2021-06-27,26,1170,1,18,0
Sul,PR,Lapa,41,2021-06-27,26,3249,16,65,0
Sul,PR,Laranjeiras do Sul,41,2021-06-27,26,2132,7,58,0
Sul,PR,Leópolis,41,2021-06-27,26,382,0,10,0
Sul,PR,Lidianópolis,41,2021-06-27,26,371,0,7,0
Sul,PR,Lindoeste,41,2021-06-27,26,434,2,7,0
Sul,PR,Loanda,41,2021-06-27,26,2281,16,33,0
Sul,PR,Lobato,41,2021-06-27,26,509,0,13,0
Sul,PR,Londrina,41,2021-06-27,26,64311,239,1574,0
Sul,PR,Luiziana,41,2021-06-27,26,624,1,7,0
Sul,PR,Lunardelli,41,2021-06-27,26,476,4,6,0
Sul,PR,Lupionópolis,41,2021-06-27,26,327,4,17,0
Sul,PR,Mallet,41,2021-06-27,26,684,0,10,0
Sul,PR,Mamborê,41,2021-06-27,26,1131,15,15,0
Sul,PR,Mandaguaçu,41,2021-06-27,26,3603,13,61,0
Sul,PR,Mandaguari,41,2021-06-27,26,4439,24,111,0
Sul,PR,Mandirituba,41,2021-06-27,26,3308,19,78,0
Sul,PR,Manfrinópolis,41,2021-06-27,26,226,1,4,0
Sul,PR,Mangueirinha,41,2021-06-27,26,1919,6,37,0
Sul,PR,Manoel Ribas,41,2021-06-27,26,1393,1,26,0
Sul,PR,Marechal Cândido Rondon,41,2021-06-27,26,5737,23,101,0
Sul,PR,Maria Helena,41,2021-06-27,26,524,4,4,0
Sul,PR,Marialva,41,2021-06-27,26,5282,21,106,0
Sul,PR,Marilândia do Sul,41,2021-06-27,26,1001,5,38,0
Sul,PR,Marilena,41,2021-06-27,26,617,6,12,0
Sul,PR,Mariluz,41,2021-06-27,26,1271,2,40,0
Sul,PR,Maringá,41,2021-06-27,26,54476,257,1276,0
Sul,PR,Mariópolis,41,2021-06-27,26,611,1,19,0
Sul,PR,Maripá,41,2021-06-27,26,603,1,17,0
Sul,PR,Marmeleiro,41,2021-06-27,26,2069,2,41,0
Sul,PR,Marquinho,41,2021-06-27,26,296,1,4,0
Sul,PR,Marumbi,41,2021-06-27,26,648,0,5,0
Sul,PR,Matelândia,41,2021-06-27,26,2833,4,56,0
Sul,PR,Matinhos,41,2021-06-27,26,3298,12,111,0
Sul,PR,Mato Rico,41,2021-06-27,26,130,1,3,0
Sul,PR,Mauá da Serra,41,2021-06-27,26,855,6,21,0
Sul,PR,Medianeira,41,2021-06-27,26,6928,31,108,0
Sul,PR,Mercedes,41,2021-06-27,26,391,4,4,0
Sul,PR,Miraselva,41,2021-06-27,26,215,1,6,0
Sul,PR,Missal,41,2021-06-27,26,1177,3,15,0
Sul,PR,Moreira Sales,41,2021-06-27,26,839,4,23,0
Sul,PR,Morretes,41,2021-06-27,26,2113,9,53,0
Sul,PR,Munhoz de Melo,41,2021-06-27,26,405,0,8,0
Sul,PR,Nossa Senhora das Graças,41,2021-06-27,26,489,4,8,0
Sul,PR,Nova Aliança do Ivaí,41,2021-06-27,26,127,1,1,0
Sul,PR,Nova América da Colina,41,2021-06-27,26,408,2,8,0
Centro-Oeste,GO,Nova Aurora,52,2021-06-27,26,190,0,5,0
Sul,PR,Nova Cantu,41,2021-06-27,26,691,5,13,0
Sul,PR,Nova Esperança,41,2021-06-27,26,2124,11,66,0
Sul,PR,Nova Esperança do Sudoeste,41,2021-06-27,26,610,0,11,0
Sul,PR,Nova Laranjeiras,41,2021-06-27,26,821,1,8,0
Sul,PR,Nova Londrina,41,2021-06-27,26,1344,5,24,0
Centro-Oeste,MT,Nova Olímpia,51,2021-06-27,26,1435,0,59,0
Sul,PR,Nova Santa Bárbara,41,2021-06-27,26,561,1,18,0
Sul,PR,Nova Santa Rosa,41,2021-06-27,26,823,6,9,0
Sul,PR,Nova Prata do Iguaçu,41,2021-06-27,26,1030,6,16,0
Sul,PR,Nova Tebas,41,2021-06-27,26,427,5,13,0
Sul,PR,Novo Itacolomi,41,2021-06-27,26,241,0,5,0
Sul,PR,Ortigueira,41,2021-06-27,26,2077,13,30,0
Sul,PR,Ourizona,41,2021-06-27,26,291,3,9,0
Sul,PR,Ouro Verde do Oeste,41,2021-06-27,26,824,5,21,0
Sul,PR,Paiçandu,41,2021-06-27,26,4560,18,104,0
Sul,SC,Palmeira,42,2021-06-27,26,318,0,4,0
Sul,PR,Palotina,41,2021-06-27,26,4859,17,67,0
Sul,PR,Paraíso do Norte,41,2021-06-27,26,2021,2,39,0
Sul,PR,Paranacity,41,2021-06-27,26,848,2,18,0
Sul,PR,Paranaguá,41,2021-06-27,26,21923,41,463,0
Sul,PR,Paranapoema,41,2021-06-27,26,224,0,3,0
Sul,PR,Paranavaí,41,2021-06-27,26,9988,33,227,0
Sul,PR,Pato Bragado,41,2021-06-27,26,497,4,10,0
Sul,PR,Pato Branco,41,2021-06-27,26,10787,66,230,0
Sul,PR,Paula Freitas,41,2021-06-27,26,525,0,15,0
Sul,PR,Paulo Frontin,41,2021-06-27,26,343,0,2,0
Sul,PR,Peabiru,41,2021-06-27,26,1496,2,25,0
Sul,PR,Perobal,41,2021-06-27,26,778,2,4,0
Sul,PR,Pérola,41,2021-06-27,26,1274,4,26,0
Sul,PR,Pérola d'Oeste,41,2021-06-27,26,430,0,7,0
Sul,PR,Piên,41,2021-06-27,26,1457,4,17,0
Sul,PR,Pinhais,41,2021-06-27,26,16530,77,464,0
Sul,PR,Pinhalão,41,2021-06-27,26,544,7,11,0
Sul,PR,Pinhal de São Bento,41,2021-06-27,26,171,0,1,0
Sul,PR,Piraí do Sul,41,2021-06-27,26,3009,8,65,0
Sul,PR,Piraquara,41,2021-06-27,26,12619,70,255,0
Sul,PR,Pitanga,41,2021-06-27,26,2980,12,39,0
Sul,PR,Planaltina do Paraná,41,2021-06-27,26,332,0,6,0
Sul,PR,Ponta Grossa,41,2021-06-27,26,41567,125,1006,0
Sul,PR,Pontal do Paraná,41,2021-06-27,26,3015,12,95,0
Sul,PR,Porecatu,41,2021-06-27,26,1484,2,36,0
Sul,PR,Porto Amazonas,41,2021-06-27,26,432,0,15,0
Sul,PR,Porto Barreiro,41,2021-06-27,26,247,1,1,0
Sul,PR,Porto Rico,41,2021-06-27,26,350,1,3,0
Sul,PR,Porto Vitória,41,2021-06-27,26,123,0,5,0
Sul,PR,Prado Ferreira,41,2021-06-27,26,155,0,14,0
Sul,PR,Pranchita,41,2021-06-27,26,567,0,7,0
Sul,PR,Presidente Castelo Branco,41,2021-06-27,26,614,5,10,0
Sul,PR,Primeiro de Maio,41,2021-06-27,26,460,1,21,0
Sul,PR,Prudentópolis,41,2021-06-27,26,2869,16,57,0
Sul,PR,Quarto Centenário,41,2021-06-27,26,248,2,1,0
Sul,PR,Quatiguá,41,2021-06-27,26,1356,2,22,0
Sul,PR,Quatro Barras,41,2021-06-27,26,3295,10,77,0
Sul,PR,Quatro Pontes,41,2021-06-27,26,547,7,7,0
Sul,PR,Quedas do Iguaçu,41,2021-06-27,26,3337,17,72,0
Sul,PR,Querência do Norte,41,2021-06-27,26,1103,0,6,0
Sul,PR,Quinta do Sol,41,2021-06-27,26,578,0,9,0
Sul,PR,Quitandinha,41,2021-06-27,26,1628,0,49,0
Sul,PR,Ramilândia,41,2021-06-27,26,474,4,11,0
Sul,PR,Rancho Alegre,41,2021-06-27,26,308,0,4,0
Sul,PR,Rancho Alegre D'Oeste,41,2021-06-27,26,244,3,3,0
Sul,PR,Realeza,41,2021-06-27,26,2053,2,29,0
Sul,PR,Rebouças,41,2021-06-27,26,1574,2,36,0
Sul,PR,Renascença,41,2021-06-27,26,746,0,20,0
Sul,PR,Reserva,41,2021-06-27,26,2973,18,58,0
Sul,PR,Reserva do Iguaçu,41,2021-06-27,26,613,0,6,0
Sul,PR,Ribeirão Claro,41,2021-06-27,26,999,1,16,0
Sul,PR,Ribeirão do Pinhal,41,2021-06-27,26,1365,5,38,0
Sul,PR,Rio Azul,41,2021-06-27,26,1305,6,21,0
Sul,PR,Rio Bom,41,2021-06-27,26,291,3,7,0
Sul,PR,Rio Bonito do Iguaçu,41,2021-06-27,26,916,2,8,0
Sul,PR,Rio Branco do Ivaí,41,2021-06-27,26,340,4,11,0
Sul,PR,Rio Branco do Sul,41,2021-06-27,26,5330,27,135,0
Centro-Oeste,MS,Rio Negro,50,2021-06-27,26,481,0,8,0
Sul,PR,Rolândia,41,2021-06-27,26,6944,18,201,0
Sul,PR,Roncador,41,2021-06-27,26,855,12,12,0
Sul,PR,Rondon,41,2021-06-27,26,1037,7,15,0
Sul,PR,Rosário do Ivaí,41,2021-06-27,26,406,3,2,0
Sul,PR,Sabáudia,41,2021-06-27,26,1096,3,21,0
Sul,PR,Salgado Filho,41,2021-06-27,26,469,0,10,0
Sul,PR,Salto do Itararé,41,2021-06-27,26,917,6,30,0
Sul,PR,Salto do Lontra,41,2021-06-27,26,1394,2,23,0
Sul,PR,Santa Amélia,41,2021-06-27,26,407,2,7,0
Sul,PR,Santa Cecília do Pavão,41,2021-06-27,26,438,0,11,0
Sul,PR,Santa Cruz de Monte Castelo,41,2021-06-27,26,752,1,12,0
Sul,PR,Santa Fé,41,2021-06-27,26,949,2,44,0
Sul,PR,Santa Isabel do Ivaí,41,2021-06-27,26,955,7,20,0
Sul,PR,Santa Izabel do Oeste,41,2021-06-27,26,1131,4,26,0
Sul,PR,Santa Maria do Oeste,41,2021-06-27,26,759,4,23,0
Sul,PR,Santa Mariana,41,2021-06-27,26,1228,13,41,0
Sul,PR,Santa Mônica,41,2021-06-27,26,301,0,5,0
Sul,PR,Santana do Itararé,41,2021-06-27,26,754,0,23,0
Sul,PR,Santa Tereza do Oeste,41,2021-06-27,26,1146,5,23,0
Sul,PR,Santa Terezinha de Itaipu,41,2021-06-27,26,2922,13,90,0
Sul,PR,Santo Antônio da Platina,41,2021-06-27,26,5238,41,131,0
Sul,PR,Santo Antônio do Caiuá,41,2021-06-27,26,184,0,8,0
Sul,PR,Santo Antônio do Paraíso,41,2021-06-27,26,276,1,3,0
Sul,PR,Santo Antônio do Sudoeste,41,2021-06-27,26,2047,17,19,0
Sul,PR,Santo Inácio,41,2021-06-27,26,527,0,11,0
Sul,PR,São Carlos do Ivaí,41,2021-06-27,26,1014,3,18,0
Sul,PR,São Jerônimo da Serra,41,2021-06-27,26,645,5,24,0
Sul,PR,São João do Caiuá,41,2021-06-27,26,511,0,11,0
Sul,PR,São João do Ivaí,41,2021-06-27,26,1197,6,21,0
Sul,PR,São João do Triunfo,41,2021-06-27,26,490,2,9,0
Sul,PR,São Jorge d'Oeste,41,2021-06-27,26,1344,20,25,0
Sul,PR,São Jorge do Ivaí,41,2021-06-27,26,626,10,11,0
Sul,PR,São Jorge do Patrocínio,41,2021-06-27,26,891,1,6,0
Sul,PR,São José da Boa Vista,41,2021-06-27,26,631,0,21,0
Sul,PR,São José das Palmeiras,41,2021-06-27,26,343,1,10,0
Sul,PR,São José dos Pinhais,41,2021-06-27,26,27710,124,814,3
Sul,PR,São Manoel do Paraná,41,2021-06-27,26,195,2,2,0
Sul,PR,São Mateus do Sul,41,2021-06-27,26,2957,15,65,0
Sul,PR,São Miguel do Iguaçu,41,2021-06-27,26,3353,9,63,0
Sul,PR,São Pedro do Iguaçu,41,2021-06-27,26,634,5,13,0
Sul,PR,São Pedro do Ivaí,41,2021-06-27,26,1232,6,40,0
Sul,PR,São Pedro do Paraná,41,2021-06-27,26,198,0,1,0
Sul,PR,São Sebastião da Amoreira,41,2021-06-27,26,821,2,26,0
Sul,PR,Sapopema,41,2021-06-27,26,731,0,16,0
Sul,RS,Sarandi,43,2021-06-27,26,3494,0,60,0
Sul,PR,Saudade do Iguaçu,41,2021-06-27,26,729,4,13,0
Sul,PR,Sengés,41,2021-06-27,26,2103,8,43,0
Sul,PR,Serranópolis do Iguaçu,41,2021-06-27,26,632,0,7,0
Sul,PR,Sertaneja,41,2021-06-27,26,575,2,13,0
Sul,PR,Sertanópolis,41,2021-06-27,26,2578,6,37,0
Sul,PR,Siqueira Campos,41,2021-06-27,26,3220,17,63,0
Sul,PR,Sulina,41,2021-06-27,26,386,2,7,0
Sul,PR,Tamarana,41,2021-06-27,26,983,5,30,0
Sul,PR,Tamboara,41,2021-06-27,26,531,0,10,0
Sul,RS,Tapejara,43,2021-06-27,26,4522,10,50,0
Sul,PR,Teixeira Soares,41,2021-06-27,26,727,3,12,0
Sul,PR,Telêmaco Borba,41,2021-06-27,26,14988,52,316,0
Sul,PR,Terra Boa,41,2021-06-27,26,2320,30,41,0
Sul,PR,Terra Rica,41,2021-06-27,26,770,1,24,0
Sul,PR,Tibagi,41,2021-06-27,26,2479,1,77,0
Sul,PR,Tijucas do Sul,41,2021-06-27,26,1850,11,66,0
Sul,PR,Tomazina,41,2021-06-27,26,615,3,18,0
Sul,PR,Três Barras do Paraná,41,2021-06-27,26,1303,3,38,0
Sul,PR,Tunas do Paraná,41,2021-06-27,26,706,0,17,0
Sul,PR,Tuneiras do Oeste,41,2021-06-27,26,857,9,15,0
Sul,PR,Tupãssi,41,2021-06-27,26,786,0,22,0
Sul,SC,Turvo,42,2021-06-27,26,1996,3,24,0
Sul,PR,Ubiratã,41,2021-06-27,26,1343,2,73,0
Sul,PR,Umuarama,41,2021-06-27,26,15656,61,233,0
Sul,PR,União da Vitória,41,2021-06-27,26,6789,13,116,0
Sul,PR,Uniflor,41,2021-06-27,26,106,1,4,0
Sul,PR,Uraí,41,2021-06-27,26,668,2,26,0
Sul,PR,Ventania,41,2021-06-27,26,1036,5,35,0
Sul,PR,Vera Cruz do Oeste,41,2021-06-27,26,1061,0,41,0
Sul,PR,Verê,41,2021-06-27,26,1104,9,16,0
Sul,PR,Doutor Ulysses,41,2021-06-27,26,329,2,6,0
Sul,PR,Virmond,41,2021-06-27,26,275,2,4,0
Sul,PR,Vitorino,41,2021-06-27,26,931,4,22,0
Sul,PR,Xambrê,41,2021-06-27,26,482,0,6,0
Sul,SC,Abdon Batista,42,2021-06-27,26,412,0,4,0
Sul,SC,Abelardo Luz,42,2021-06-27,26,1489,0,52,0
Sul,SC,Agrolândia,42,2021-06-27,26,1568,0,25,0
Sul,SC,Agronômica,42,2021-06-27,26,633,2,13,0
Sul,SC,Água Doce,42,2021-06-27,26,1229,0,15,0
Sul,SC,Águas de Chapecó,42,2021-06-27,26,454,0,7,0
Sul,SC,Águas Frias,42,2021-06-27,26,521,0,3,0
Sul,SC,Águas Mornas,42,2021-06-27,26,708,0,9,0
Sul,SC,Alfredo Wagner,42,2021-06-27,26,851,0,7,0
Sul,SC,Alto Bela Vista,42,2021-06-27,26,177,0,3,0
Sul,SC,Angelina,42,2021-06-27,26,516,0,2,0
Sul,SC,Anita Garibaldi,42,2021-06-27,26,1161,0,10,0
Sul,SC,Anitápolis,42,2021-06-27,26,333,0,4,0
Sul,SC,Apiúna,42,2021-06-27,26,819,0,15,0
Sul,SC,Arabutã,42,2021-06-27,26,414,0,8,0
Sul,SC,Araquari,42,2021-06-27,26,3524,11,74,1
Sul,SC,Araranguá,42,2021-06-27,26,10236,14,236,0
Sul,SC,Armazém,42,2021-06-27,26,1389,3,30,0
Sul,SC,Arroio Trinta,42,2021-06-27,26,591,0,13,0
Sul,SC,Arvoredo,42,2021-06-27,26,300,0,4,0
Sul,SC,Ascurra,42,2021-06-27,26,1144,0,10,0
Sul,SC,Atalanta,42,2021-06-27,26,430,0,11,0
Sul,SC,Balneário Arroio do Silva,42,2021-06-27,26,2024,2,54,0
Sul,SC,Balneário Camboriú,42,2021-06-27,26,24067,6,360,0
Sul,SC,Balneário Barra do Sul,42,2021-06-27,26,1399,3,40,0
Sul,SC,Balneário Gaivota,42,2021-06-27,26,1246,2,34,1
Sul,SC,Bandeirante,42,2021-06-27,26,361,0,4,0
Sul,SC,Barra Velha,42,2021-06-27,26,4103,1,96,0
Sul,SC,Bela Vista do Toldo,42,2021-06-27,26,79,0,3,0
Sul,SC,Benedito Novo,42,2021-06-27,26,1015,0,18,0
Sul,SC,Biguaçu,42,2021-06-27,26,10939,26,162,0
Sul,SC,Blumenau,42,2021-06-27,26,50869,109,557,1
Sul,SC,Bocaina do Sul,42,2021-06-27,26,375,0,3,0
Sul,SC,Bombinhas,42,2021-06-27,26,3426,1,56,0
Sul,SC,Bom Jardim da Serra,42,2021-06-27,26,602,0,4,0
Sul,SC,Bom Jesus do Oeste,42,2021-06-27,26,183,0,6,0
Sul,SC,Bom Retiro,42,2021-06-27,26,777,0,16,0
Sul,SC,Botuverá,42,2021-06-27,26,899,0,8,0
Sul,SC,Braço do Norte,42,2021-06-27,26,8221,2,98,0
Sul,SC,Braço do Trombudo,42,2021-06-27,26,633,0,5,0
Sul,SC,Brunópolis,42,2021-06-27,26,265,0,8,0
Sul,SC,Brusque,42,2021-06-27,26,26793,3,274,1
Sul,SC,Caçador,42,2021-06-27,26,5828,7,244,0
Sul,SC,Caibi,42,2021-06-27,26,620,1,12,0
Sul,SC,Calmon,42,2021-06-27,26,35,0,4,0
Sul,SC,Camboriú,42,2021-06-27,26,12287,15,153,0
Sul,SC,Capão Alto,42,2021-06-27,26,161,0,2,0
Sul,SC,Campo Belo do Sul,42,2021-06-27,26,751,0,23,0
Sul,SC,Campo Erê,42,2021-06-27,26,1178,1,11,0
Sul,SC,Campos Novos,42,2021-06-27,26,5678,1,110,0
Sul,SC,Canelinha,42,2021-06-27,26,1288,7,16,0
Sul,SC,Canoinhas,42,2021-06-27,26,6318,22,95,1
Sul,SC,Capinzal,42,2021-06-27,26,4820,10,44,0
Sul,SC,Capivari de Baixo,42,2021-06-27,26,4355,2,71,1
Sul,SC,Caxambu do Sul,42,2021-06-27,26,508,0,10,0
Sul,SC,Celso Ramos,42,2021-06-27,26,433,0,5,0
Sul,SC,Cerro Negro,42,2021-06-27,26,165,0,4,0
Sul,SC,Chapadão do Lageado,42,2021-06-27,26,367,0,3,0
Sul,SC,Chapecó,42,2021-06-27,26,35424,29,650,1
Sul,SC,Cocal do Sul,42,2021-06-27,26,3384,0,54,0
Sul,SC,Concórdia,42,2021-06-27,26,14041,47,183,3
Sul,SC,Cordilheira Alta,42,2021-06-27,26,566,0,8,0
Sul,SC,Coronel Freitas,42,2021-06-27,26,1639,0,25,0
Sul,SC,Coronel Martins,42,2021-06-27,26,209,1,3,0
Sul,SC,Corupá,42,2021-06-27,26,1715,5,37,0
Sul,SC,Correia Pinto,42,2021-06-27,26,1447,21,55,0
Sul,SC,Criciúma,42,2021-06-27,26,36185,40,580,3
Sul,SC,Cunha Porã,42,2021-06-27,26,988,1,24,0
Sul,SC,Cunhataí,42,2021-06-27,26,192,0,1,0
Sul,SC,Curitibanos,42,2021-06-27,26,4760,2,153,0
Sul,SC,Descanso,42,2021-06-27,26,941,2,18,0
Sul,SC,Dionísio Cerqueira,42,2021-06-27,26,1898,0,44,0
Sul,SC,Dona Emma,42,2021-06-27,26,476,0,5,0
Sul,SC,Doutor Pedrinho,42,2021-06-27,26,417,0,5,0
Sul,SC,Ermo,42,2021-06-27,26,344,0,5,0
Sul,SC,Erval Velho,42,2021-06-27,26,831,0,11,1
Sul,SC,Faxinal dos Guedes,42,2021-06-27,26,1747,0,28,0
Sul,SC,Flor do Sertão,42,2021-06-27,26,150,0,0,0
Sul,SC,Florianópolis,42,2021-06-27,26,77039,118,1008,0
Sul,SC,Formosa do Sul,42,2021-06-27,26,367,0,6,0
Sul,SC,Forquilhinha,42,2021-06-27,26,5726,42,52,1
Sul,SC,Fraiburgo,42,2021-06-27,26,4587,9,90,0
Sul,SC,Frei Rogério,42,2021-06-27,26,333,0,7,0
Sul,SC,Galvão,42,2021-06-27,26,412,0,8,1
Sul,SC,Garopaba,42,2021-06-27,26,3221,4,40,0
Sul,SC,Garuva,42,2021-06-27,26,1956,1,30,0
Sul,SC,Gaspar,42,2021-06-27,26,8030,5,162,1
Sul,SC,Governador Celso Ramos,42,2021-06-27,26,2527,6,25,0
Sul,SC,Grão Pará,42,2021-06-27,26,1245,0,8,0
Sul,SC,Gravatal,42,2021-06-27,26,2110,0,48,0
Sul,SC,Guabiruba,42,2021-06-27,26,3503,1,45,1
Sul,SC,Guaramirim,42,2021-06-27,26,6298,0,80,0
Sul,SC,Guarujá do Sul,42,2021-06-27,26,510,1,10,0
Sul,SC,Guatambú,42,2021-06-27,26,775,0,17,0
Sul,SC,Herval d'Oeste,42,2021-06-27,26,4286,14,59,0
Sul,SC,Ibiam,42,2021-06-27,26,221,6,4,0
Sul,SC,Ibicaré,42,2021-06-27,26,506,1,8,0
Sul,SC,Ibirama,42,2021-06-27,26,1562,0,28,1
Sul,SC,Içara,42,2021-06-27,26,6912,28,117,1
Sul,SC,Ilhota,42,2021-06-27,26,1760,0,27,0
Sul,SC,Imaruí,42,2021-06-27,26,1028,0,20,0
Sul,SC,Imbituba,42,2021-06-27,26,6622,5,102,0
Sul,SC,Imbuia,42,2021-06-27,26,581,0,9,0
Sul,SC,Indaial,42,2021-06-27,26,9417,55,120,0
Sul,SC,Iomerê,42,2021-06-27,26,291,0,8,0
Sul,SC,Ipira,42,2021-06-27,26,439,3,7,0
Sul,SC,Iporã do Oeste,42,2021-06-27,26,662,0,10,0
Sul,SC,Ipuaçu,42,2021-06-27,26,1024,0,11,0
Sul,SC,Ipumirim,42,2021-06-27,26,820,0,9,0
Sul,SC,Iraceminha,42,2021-06-27,26,479,0,3,0
Sul,SC,Irani,42,2021-06-27,26,1570,2,18,0
Sul,SC,Irineópolis,42,2021-06-27,26,748,0,12,0
Sul,SC,Itá,42,2021-06-27,26,1002,2,21,0
Sul,SC,Itaiópolis,42,2021-06-27,26,2629,4,50,0
Sul,SC,Itajaí,42,2021-06-27,26,31841,99,649,0
Sul,SC,Itapema,42,2021-06-27,26,11763,3,230,0
Sul,SC,Itapoá,42,2021-06-27,26,3277,0,65,0
Sul,SC,Ituporanga,42,2021-06-27,26,3275,0,57,0
Sul,SC,Jaborá,42,2021-06-27,26,922,2,7,0
Sul,SC,Jacinto Machado,42,2021-06-27,26,1336,1,31,0
Sul,SC,Jaguaruna,42,2021-06-27,26,3228,3,53,0
